Year,Month,Day,City_encoded,State_encoded,Store type_encoded
2014,10,27,30,19,0
2008,12,26,31,13,0
2010,7,30,48,29,1
2019,1,9,5,25,0
2020,12,7,1,0,1
2018,4,23,0,12,0
2012,4,23,21,2,0
2017,11,13,47,4,0
2020,7,27,8,22,1
2021,9,17,23,27,1
2010,12,13,45,10,0
2018,6,27,54,20,0
2013,5,20,24,1,0
2019,1,7,46,6,1
2010,11,1,53,18,0
2010,4,16,11,29,0
2008,11,14,18,9,1
2007,3,31,37,6,1
2018,7,16,18,9,1
2007,2,9,2,3,1
2015,4,10,1,0,1
2013,7,24,45,10,0
2018,2,16,12,7,0
2011,12,5,8,22,0
2010,10,1,49,26,0
2019,2,27,55,31,0
2023,5,22,54,20,0
2016,4,25,5,25,1
2014,2,14,29,27,0
2012,11,23,14,24,0
2017,2,27,46,6,0
2013,2,27,48,29,0
2011,8,24,2,3,1
2021,10,4,31,13,1
2017,3,8,53,18,1
2015,6,8,6,27,1
2010,5,26,27,30,1
2023,3,13,7,11,1
2016,1,18,6,27,1
2009,7,15,27,30,1
2010,9,22,32,6,1
2010,1,11,33,29,0
2008,12,3,24,1,0
2014,2,28,34,20,0
2019,2,8,9,5,1
2018,2,28,27,30,1
2008,4,11,15,8,1
2016,8,22,0,12,1
2015,5,4,35,21,0
2022,6,29,7,11,1
2007,10,1,37,6,0
2018,8,24,40,27,1
2013,12,16,38,23,1
2008,7,21,32,6,0
2020,12,28,32,6,0
2014,7,30,9,5,0
2017,6,7,9,5,0
2023,8,14,32,6,1
2023,9,27,21,2,0
2018,12,7,40,27,1
2008,5,19,6,27,0
2018,4,23,53,18,1
2014,1,29,46,6,1
2017,3,8,49,26,0
2011,7,1,26,15,0
2010,6,14,29,27,0
2014,2,19,36,27,1
2008,10,17,31,13,0
2007,8,13,10,12,0
2018,11,14,51,8,0
2020,2,26,1,0,1
2007,5,23,10,12,1
2022,2,11,19,25,1
2010,1,20,1,0,1
2020,10,14,47,4,0
2015,1,28,45,10,0
2013,7,5,42,17,0
2024,1,31,13,16,1
2011,11,11,10,12,0
2020,5,6,31,13,0
2019,10,28,18,9,0
2009,5,20,8,22,0
2016,3,11,50,29,1
2008,3,24,9,5,1
2007,4,9,3,22,0
2016,6,27,19,25,1
2012,1,11,40,27,1
2023,1,13,45,10,1
2023,5,12,2,3,1
2017,1,20,54,20,1
2009,2,13,3,22,1
2009,1,16,29,27,0
2014,12,15,38,23,0
2020,5,11,45,10,1
2013,6,26,22,11,1
2011,4,8,1,0,1
2022,7,18,44,28,0
2016,4,25,7,11,1
2014,8,8,11,29,0
2008,5,14,27,30,0
2012,4,4,15,8,0
2016,3,2,19,25,1
2024,1,31,18,9,0
2014,4,2,32,6,1
2013,4,22,42,17,1
2008,6,27,13,16,1
2024,1,10,38,23,1
2010,5,26,33,29,0
2013,9,23,43,1,1
2012,9,5,5,25,1
2011,3,2,15,8,0
2014,2,28,51,8,1
2011,6,27,19,25,1
2014,12,1,32,6,1
2010,3,24,19,25,0
2018,8,24,31,13,1
2018,12,10,18,9,0
2012,9,24,15,8,1
2010,7,21,41,4,0
2022,6,27,10,12,0
2018,7,11,7,11,1
2015,2,23,3,22,1
2022,3,9,48,29,1
2016,5,20,21,2,1
2022,7,15,28,25,0
2019,7,22,12,7,1
2012,10,17,55,31,0
2018,7,18,8,22,0
2012,5,9,21,2,1
2012,9,3,51,8,0
2014,9,24,17,14,0
2018,9,24,29,27,0
2016,8,29,41,4,0
2018,7,16,1,0,1
2013,4,10,19,25,0
2011,9,30,6,27,0
2013,4,5,45,10,0
2018,6,22,24,1,1
2016,11,11,44,28,1
2019,1,25,22,11,1
2007,4,2,6,27,1
2014,12,19,49,26,0
2009,6,1,8,22,0
2007,6,4,19,25,1
2016,1,15,1,0,0
2013,10,14,27,30,0
2017,10,23,45,10,0
2009,9,11,51,8,1
2013,11,13,48,29,1
2015,7,31,34,20,1
2010,12,22,50,29,1
2017,3,1,5,25,0
2020,1,6,32,6,0
2007,6,4,8,22,0
2019,3,22,14,24,1
2013,11,25,42,17,0
2013,1,23,12,7,1
2021,12,13,48,29,0
2018,7,16,31,13,0
2011,3,30,32,6,0
2013,9,13,6,27,0
2012,5,21,8,22,1
2007,1,29,36,27,0
2023,3,6,45,10,0
2017,10,2,38,23,0
2024,1,3,29,27,1
2019,11,11,18,9,0
2012,1,6,36,27,1
2009,12,11,0,12,1
2013,3,25,0,12,1
2020,12,16,31,13,1
2014,6,16,5,25,0
2017,8,9,46,6,1
2008,7,23,43,1,0
2014,2,12,30,19,1
2017,2,22,14,24,1
2021,3,17,35,21,0
2016,6,27,12,7,1
2016,11,14,1,0,0
2020,11,4,12,7,0
2011,2,25,22,11,1
2011,11,25,14,24,1
2021,12,1,15,8,0
2010,10,15,35,21,1
2017,7,7,1,0,0
2013,1,30,11,29,0
2014,7,7,33,29,1
2015,9,11,36,27,1
2023,1,27,4,5,0
2012,4,20,26,15,1
2011,10,24,12,7,1
2013,7,1,49,26,0
2010,9,22,6,27,1
2014,7,4,40,27,0
2009,11,6,28,25,0
2017,6,7,13,16,1
2020,5,18,15,8,0
2007,5,7,4,5,0
2012,4,23,42,17,1
2023,8,21,36,27,1
2019,11,27,19,25,1
2012,7,13,2,3,0
2023,9,27,11,29,1
2007,4,16,52,14,1
2013,5,8,2,3,0
2007,3,2,37,6,1
2016,6,6,11,29,1
2009,11,4,44,28,0
2018,9,28,3,22,0
2022,4,1,8,22,1
2012,7,6,31,13,0
2008,9,8,44,28,1
2016,9,7,9,5,0
2018,6,13,30,19,0
2018,5,14,32,6,0
2015,5,29,27,30,0
2012,9,19,17,14,0
2011,7,20,9,5,1
2019,11,15,5,25,0
2020,1,13,18,9,1
2021,5,21,15,8,0
2013,9,11,31,13,0
2019,12,4,15,8,0
2018,3,26,53,18,1
2016,6,8,46,6,0
2013,3,1,24,1,1
2012,10,10,31,13,1
2010,9,3,33,29,0
2007,5,18,2,3,1
2011,11,28,55,31,0
2023,2,8,22,11,0
2008,10,3,19,25,0
2023,12,11,45,10,0
2007,1,20,15,8,0
2007,2,20,22,11,1
2017,1,9,37,6,0
2022,1,10,51,8,1
2017,3,27,0,12,1
2012,11,23,26,15,0
2023,7,31,14,24,1
2012,5,25,24,1,0
2012,1,6,1,0,0
2020,12,14,15,8,0
2018,10,22,7,11,1
2013,8,12,14,24,0
2008,1,9,41,4,1
2023,11,3,7,11,1
2010,11,12,15,8,0
2022,5,16,51,8,1
2012,4,13,35,21,1
2010,5,19,36,27,0
2011,4,15,29,27,1
2011,4,29,30,19,1
2021,2,26,40,27,1
2017,6,26,22,11,0
2014,3,26,24,1,0
2015,4,8,7,11,1
2018,11,21,0,12,0
2010,1,18,20,11,0
2007,4,12,44,28,0
2016,9,7,21,2,0
2016,7,25,22,11,0
2016,7,22,26,15,1
2022,5,30,29,27,0
2010,6,23,13,16,0
2014,9,12,26,15,0
2009,5,13,30,19,1
2012,10,8,30,19,0
2007,5,7,51,8,1
2008,8,29,12,7,1
2009,8,10,40,27,0
2017,12,4,1,0,1
2008,9,26,42,17,0
2012,10,10,51,8,1
2008,2,22,30,19,0
2008,3,31,53,18,1
2022,11,9,55,31,1
2020,8,10,9,5,0
2017,2,20,13,16,0
2018,3,7,43,1,1
2014,6,30,18,9,1
2012,3,9,10,12,0
2016,8,26,41,4,0
2008,6,18,34,20,0
2019,1,21,47,4,0
2017,10,25,13,16,0
2018,3,7,13,16,1
2007,3,5,21,2,0
2013,6,28,8,22,0
2010,12,27,26,15,0
2011,12,16,34,20,1
2011,10,5,20,11,1
2007,9,3,4,5,1
2022,2,28,37,6,0
2021,10,4,55,31,1
2021,11,22,51,8,0
2022,5,30,51,8,0
2023,3,15,14,24,1
2008,10,3,40,27,1
2023,3,8,0,12,1
2014,3,26,6,27,1
2011,10,12,5,25,0
2020,8,19,26,15,0
2012,4,16,55,31,0
2008,2,13,32,6,0
2019,8,5,43,1,0
2021,9,27,10,12,1
2008,11,7,44,28,1
2007,7,9,47,4,1
2015,6,12,43,1,1
2023,5,8,47,4,1
2019,10,30,30,19,1
2022,5,2,3,22,0
2022,2,21,29,27,1
2012,2,3,46,6,1
2018,11,28,26,15,1
2010,10,25,11,29,1
2023,3,1,40,27,0
2023,7,14,6,27,0
2020,4,24,54,20,0
2017,4,21,16,9,1
2021,1,25,4,5,1
2009,7,3,17,14,0
2022,8,17,54,20,0
2012,12,19,37,6,0
2019,3,8,11,29,1
2008,3,7,34,20,1
2020,12,16,7,11,0
2007,4,25,13,16,1
2016,8,19,1,0,0
2009,1,30,51,8,0
2022,10,14,19,25,0
2023,6,28,28,25,1
2010,8,30,45,10,0
2021,3,10,1,0,1
2013,4,10,53,18,1
2015,10,5,8,22,0
2023,7,19,45,10,0
2013,7,31,21,2,1
2023,7,28,43,1,1
2023,12,29,7,11,0
2013,6,17,6,27,1
2011,10,24,31,13,0
2022,8,3,17,14,0
2016,9,26,42,17,0
2020,11,20,17,14,1
2021,12,8,7,11,1
2021,9,10,27,30,1
2018,3,28,45,10,1
2013,5,10,44,28,0
2010,5,24,20,11,0
2014,7,4,48,29,0
2008,6,23,27,30,0
2012,5,9,19,25,0
2019,10,28,25,18,1
2012,9,14,52,14,1
2007,3,10,20,11,1
2016,2,24,44,28,1
2018,6,29,3,22,1
2024,2,7,48,29,1
2019,11,15,41,4,0
2022,6,22,4,5,1
2023,9,11,55,31,0
2014,7,4,29,27,1
2013,11,13,16,9,1
2013,1,30,48,29,1
2023,5,15,41,4,1
2022,7,6,46,6,0
2012,9,24,34,20,0
2021,3,22,16,9,1
2012,11,12,31,13,0
2007,6,11,23,27,0
2013,6,21,48,29,1
2010,5,21,12,7,1
2016,3,9,24,1,1
2022,5,25,37,6,0
2016,9,26,38,23,0
2018,12,28,54,20,1
2013,10,18,24,1,1
2008,3,31,44,28,0
2007,5,21,44,28,1
2020,4,20,32,6,1
2012,3,14,43,1,0
2009,7,22,27,30,0
2016,2,8,44,28,1
2022,4,13,1,0,1
2007,2,1,2,3,0
2019,3,22,2,3,1
2015,9,9,16,9,0
2021,1,4,40,27,0
2020,5,11,54,20,1
2008,11,14,0,12,1
2023,6,9,41,4,1
2008,10,22,41,4,0
2012,10,19,25,18,1
2011,12,16,15,8,1
2015,3,23,7,11,1
2015,8,3,26,15,1
2017,2,10,48,29,1
2024,2,19,55,31,1
2017,6,26,20,11,0
2023,6,16,0,12,1
2013,12,13,16,9,1
2014,7,2,40,27,0
2012,6,13,30,19,0
2011,8,15,54,20,1
2018,1,26,30,19,0
2016,7,27,41,4,1
2010,5,7,41,4,0
2016,1,13,36,27,1
2023,11,29,6,27,0
2023,1,2,29,27,0
2012,7,18,46,6,1
2007,3,30,21,2,0
2019,1,21,41,4,0
2016,11,16,19,25,1
2012,1,4,46,6,0
2018,4,6,10,12,0
2019,8,26,24,1,0
2021,12,22,51,8,0
2023,9,1,9,5,0
2016,5,6,0,12,1
2022,11,7,37,6,0
2019,5,20,22,11,0
2015,8,12,10,12,1
2023,12,22,55,31,0
2013,1,14,54,20,0
2009,10,30,14,24,1
2014,9,19,10,12,0
2021,5,31,31,13,0
2013,10,11,17,14,1
2013,4,17,49,26,1
2013,9,4,27,30,1
2009,4,20,3,22,1
2015,3,11,30,19,1
2015,10,19,42,17,1
2018,5,16,11,29,1
2014,2,7,31,13,0
2020,3,4,27,30,1
2014,11,19,53,18,0
2011,1,3,53,18,0
2007,3,9,8,22,0
2016,6,24,13,16,0
2008,2,15,16,9,0
2014,9,3,6,27,0
2021,11,5,47,4,1
2020,2,14,25,18,0
2021,2,22,1,0,1
2008,11,26,36,27,0
2021,6,2,17,14,0
2016,9,21,49,26,0
2022,2,28,53,18,1
2011,5,16,35,21,1
2019,2,13,3,22,0
2020,2,17,26,15,1
2022,6,27,52,14,1
2011,4,25,15,8,0
2014,3,28,10,12,1
2008,5,9,1,0,0
2017,5,17,54,20,0
2012,12,3,30,19,0
2012,3,16,2,3,1
2016,1,8,17,14,0
2010,10,8,5,25,0
2012,4,13,2,3,1
2019,5,3,40,27,1
2010,12,10,24,1,0
2008,7,18,4,5,1
2015,6,12,11,29,1
2022,8,15,37,6,0
2012,1,2,42,17,0
2013,3,4,40,27,0
2011,3,7,27,30,0
2019,3,29,12,7,1
2018,5,2,49,26,0
2013,10,18,39,25,0
2010,6,11,50,29,0
2016,8,12,47,4,0
2023,11,3,46,6,1
2013,12,11,55,31,0
2008,2,6,24,1,0
2015,4,17,20,11,1
2016,6,15,18,9,1
2008,1,11,48,29,1
2010,7,23,15,8,0
2021,10,20,44,28,1
2013,9,6,40,27,1
2008,6,16,35,21,0
2008,2,1,41,4,0
2007,4,4,50,29,1
2008,1,9,0,12,0
2018,6,1,22,11,1
2008,4,9,19,25,0
2013,11,25,25,18,1
2022,4,6,0,12,0
2022,5,27,0,12,0
2007,6,1,53,18,0
2021,3,12,10,12,0
2013,2,22,11,29,0
2017,6,23,42,17,0
2024,2,28,12,7,1
2022,6,3,44,28,1
2011,5,30,5,25,1
2021,7,21,37,6,0
2020,11,13,54,20,0
2008,9,1,41,4,1
2011,10,14,28,25,1
2019,2,27,13,16,0
2012,6,8,48,29,0
2022,6,22,24,1,0
2015,10,16,52,14,1
2019,2,27,5,25,1
2014,2,24,48,29,0
2022,1,19,27,30,1
2011,3,23,30,19,0
2015,7,27,35,21,0
2009,11,4,52,14,0
2023,1,18,29,27,1
2022,9,30,38,23,0
2021,3,12,36,27,1
2017,3,10,46,6,1
2018,9,26,7,11,1
2023,6,7,29,27,1
2008,10,6,32,6,0
2020,11,4,19,25,0
2020,11,4,32,6,1
2011,4,8,50,29,0
2016,10,7,22,11,0
2013,6,12,25,18,1
2013,7,12,21,2,0
2016,6,24,9,5,0
2020,10,21,10,12,0
2023,10,2,37,6,1
2015,11,6,8,22,0
2013,3,15,51,8,1
2010,10,27,49,26,0
2010,4,5,0,12,1
2017,10,6,20,11,1
2021,10,29,12,7,0
2010,4,21,6,27,1
2008,4,11,30,19,0
2019,12,27,50,29,1
2017,1,23,22,11,0
2010,5,31,42,17,0
2018,7,16,14,24,1
2011,11,16,55,31,0
2016,4,18,16,9,1
2010,3,22,1,0,0
2012,3,16,52,14,0
2018,8,1,46,6,0
2020,10,23,26,15,1
2009,12,2,40,27,1
2020,3,9,3,22,0
2019,6,10,9,5,1
2009,12,4,16,9,1
2020,5,22,15,8,0
2023,6,9,17,14,1
2008,5,14,24,1,1
2022,9,14,48,29,1
2008,1,16,34,20,1
2022,9,21,35,21,1
2021,11,24,49,26,0
2008,6,18,52,14,1
2008,7,23,6,27,0
2007,1,15,45,10,1
2009,7,29,33,29,0
2015,6,10,13,16,1
2010,10,6,54,20,1
2009,7,24,40,27,1
2021,3,19,7,11,1
2008,9,3,41,4,1
2013,1,9,49,26,1
2008,12,5,5,25,1
2010,10,20,24,1,0
2014,3,24,53,18,0
2009,12,18,23,27,0
2008,9,24,35,21,0
2017,3,10,29,27,0
2021,9,1,26,15,0
2021,2,5,3,22,1
2018,1,19,31,13,1
2021,11,3,37,6,1
2014,11,19,32,6,1
2012,4,4,24,1,0
2021,2,15,48,29,1
2018,4,25,0,12,1
2008,12,29,15,8,0
2009,9,25,20,11,0
2011,3,9,36,27,0
2023,10,18,3,22,0
2007,5,22,30,19,0
2007,2,9,49,26,1
2020,3,2,30,19,0
2007,12,17,14,24,1
2022,10,7,35,21,0
2014,12,22,48,29,1
2018,6,27,20,11,1
2014,8,25,0,12,0
2023,4,12,15,8,1
2020,8,28,52,14,1
2016,11,18,34,20,0
2013,12,20,39,25,0
2015,12,23,51,8,1
2018,1,26,17,14,0
2008,10,31,11,29,1
2017,1,13,24,1,0
2009,5,20,3,22,1
2022,9,30,48,29,0
2011,9,26,31,13,0
2014,3,14,14,24,1
2015,11,4,55,31,0
2020,8,14,41,4,1
2022,7,4,29,27,0
2022,3,2,35,21,1
2007,2,14,47,4,0
2020,9,30,47,4,0
2022,10,14,50,29,1
2021,7,9,46,6,1
2021,3,22,41,4,0
2007,5,28,48,29,0
2012,1,25,38,23,0
2018,5,18,42,17,1
2014,7,21,25,18,1
2007,4,10,31,13,1
2017,1,27,4,5,1
2020,12,11,41,4,1
2015,8,17,44,28,1
2008,2,22,38,23,0
2008,2,22,8,22,0
2024,2,21,30,19,1
2015,8,19,28,25,1
2019,4,29,3,22,1
2007,3,27,12,7,0
2017,2,10,10,12,0
2008,11,21,44,28,0
2013,8,14,15,8,1
2016,3,28,49,26,0
2016,7,8,15,8,0
2014,7,16,43,1,0
2021,1,29,16,9,1
2013,6,3,31,13,1
2007,6,15,31,13,0
2011,11,14,9,5,1
2012,8,31,30,19,0
2020,11,11,0,12,0
2015,3,11,39,25,1
2024,1,8,50,29,1
2011,2,4,18,9,1
2010,10,11,30,19,1
2015,5,15,11,29,0
2018,4,23,26,15,1
2017,12,29,1,0,1
2017,2,10,24,1,1
2021,7,28,22,11,0
2013,7,17,20,11,1
2015,1,19,53,18,0
2020,1,15,28,25,0
2024,2,14,6,27,0
2014,5,16,20,11,0
2022,6,10,12,7,0
2007,8,20,49,26,0
2020,4,6,22,11,0
2019,8,21,4,5,1
2007,5,15,10,12,0
2008,8,13,2,3,0
2023,9,13,32,6,1
2011,8,12,53,18,1
2017,5,26,11,29,1
2007,5,29,8,22,1
2007,6,21,53,18,0
2012,7,11,41,4,1
2013,12,30,7,11,0
2017,1,6,23,27,1
2009,4,8,35,21,0
2019,5,20,2,3,1
2016,9,23,25,18,1
2019,7,22,51,8,1
2014,1,17,21,2,0
2016,2,19,17,14,0
2014,9,15,22,11,1
2011,12,23,32,6,1
2018,5,7,9,5,1
2009,4,6,20,11,0
2019,4,8,50,29,1
2010,6,18,21,2,0
2012,4,9,42,17,1
2008,6,27,24,1,1
2014,2,10,32,6,0
2023,5,19,10,12,0
2007,2,6,30,19,0
2007,11,5,20,11,1
2010,7,5,8,22,0
2021,12,17,14,24,0
2015,2,23,35,21,1
2020,4,20,7,11,0
2007,4,19,17,14,1
2015,2,23,15,8,0
2016,9,12,18,9,0
2018,10,15,44,28,1
2019,10,25,49,26,1
2014,4,7,19,25,0
2020,11,23,14,24,1
2018,12,31,22,11,0
2008,6,27,26,15,0
2024,1,24,5,25,1
2012,6,15,37,6,1
2016,12,21,3,22,1
2012,8,17,47,4,1
2023,3,6,15,8,0
2008,4,11,3,22,1
2009,8,17,52,14,1
2023,9,22,36,27,0
2016,6,29,27,30,0
2019,6,7,41,4,0
2022,12,5,1,0,0
2016,5,25,20,11,1
2015,4,24,53,18,0
2015,2,18,43,1,0
2023,5,3,4,5,1
2012,12,21,1,0,1
2008,1,4,8,22,1
2010,6,2,8,22,0
2021,6,25,30,19,0
2008,11,10,41,4,0
2013,6,3,51,8,1
2015,12,11,46,6,1
2020,8,26,37,6,0
2015,11,18,55,31,0
2015,5,6,13,16,1
2007,2,28,36,27,0
2017,3,31,27,30,1
2015,2,16,18,9,1
2007,5,7,18,9,1
2008,9,5,55,31,0
2007,3,24,51,8,0
2010,11,17,38,23,1
2023,10,18,51,8,0
2009,2,25,25,18,1
2023,11,13,9,5,1
2019,4,29,17,14,0
2014,1,13,21,2,0
2016,1,25,53,18,1
2023,9,20,2,3,1
2012,1,18,52,14,1
2020,8,3,22,11,0
2014,6,27,31,13,0
2017,1,13,43,1,1
2010,11,24,35,21,0
2013,2,15,30,19,1
2015,10,7,21,2,0
2014,12,26,40,27,0
2009,11,23,30,19,1
2013,9,23,29,27,0
2010,2,15,37,6,1
2018,1,12,16,9,0
2012,2,29,37,6,0
2016,1,22,7,11,0
2019,8,9,25,18,1
2020,8,19,14,24,0
2018,11,14,53,18,0
2017,7,21,37,6,1
2012,10,8,24,1,1
2020,10,26,5,25,1
2020,10,12,27,30,0
2015,3,2,51,8,0
2009,9,14,36,27,1
2023,4,5,4,5,0
2014,6,9,41,4,1
2016,9,28,40,27,0
2019,8,5,36,27,0
2014,9,26,17,14,0
2024,1,12,4,5,0
2013,3,22,55,31,1
2011,10,14,0,12,1
2011,8,1,55,31,0
2011,10,24,0,12,0
2011,12,7,11,29,0
2019,7,26,10,12,1
2010,8,30,13,16,0
2022,1,19,11,29,1
2020,3,9,34,20,0
2021,5,21,7,11,1
2020,7,20,0,12,1
2023,8,25,23,27,0
2014,8,27,18,9,1
2009,7,29,16,9,0
2010,11,24,43,1,0
2021,5,14,17,14,0
2019,4,24,41,4,1
2022,5,13,46,6,1
2023,7,14,17,14,1
2012,2,24,0,12,0
2014,3,26,11,29,0
2020,9,4,18,9,1
2016,7,20,8,22,0
2018,4,18,46,6,0
2011,10,7,24,1,0
2007,3,14,54,20,1
2021,5,17,28,25,0
2013,9,20,10,12,0
2017,5,15,24,1,1
2022,1,10,34,20,1
2017,4,21,46,6,0
2023,2,13,40,27,0
2022,1,10,7,11,0
2017,2,20,15,8,0
2007,1,16,5,25,1
2014,4,14,53,18,0
2012,7,27,27,30,0
2011,9,7,11,29,0
2010,1,29,43,1,0
2013,9,2,46,6,0
2014,11,5,18,9,0
2009,12,18,0,12,0
2012,1,25,42,17,1
2018,4,25,24,1,0
2021,2,26,47,4,0
2012,3,12,0,12,0
2010,6,25,6,27,1
2023,10,20,1,0,0
2011,2,18,51,8,1
2008,8,8,31,13,1
2021,8,11,18,9,0
2013,4,17,36,27,0
2023,6,19,54,20,1
2008,2,18,10,12,0
2007,1,22,15,8,0
2014,5,19,44,28,0
2020,9,14,36,27,1
2009,9,25,1,0,0
2012,10,24,53,18,1
2007,10,29,23,27,1
2014,1,10,53,18,0
2015,3,9,24,1,0
2015,3,11,0,12,1
2018,8,15,5,25,1
2019,10,7,44,28,1
2011,12,12,3,22,1
2016,5,2,1,0,0
2024,1,19,11,29,0
2013,6,28,32,6,0
2011,9,12,30,19,1
2013,9,18,18,9,1
2007,4,13,6,27,0
2008,1,14,9,5,0
2012,11,28,48,29,0
2017,3,10,26,15,0
2017,12,8,49,26,1
2018,10,1,11,29,0
2014,2,21,10,12,1
2008,12,1,3,22,1
2020,10,12,54,20,1
2016,7,11,19,25,1
2013,1,11,17,14,0
2015,4,1,38,23,1
2021,10,6,15,8,0
2018,2,7,1,0,1
2009,11,25,9,5,0
2020,2,10,50,29,1
2009,2,9,27,30,1
2013,8,14,42,17,0
2023,3,8,42,17,0
2009,9,4,1,0,1
2007,3,24,0,12,1
2015,7,6,34,20,0
2018,9,26,51,8,0
2016,7,6,18,9,0
2009,5,4,41,4,0
2013,8,14,35,21,1
2007,6,11,25,18,1
2015,6,24,14,24,0
2010,4,7,36,27,1
2023,6,14,54,20,0
2020,4,29,47,4,1
2020,10,23,52,14,1
2015,11,30,2,3,1
2017,7,14,34,20,0
2009,3,30,27,30,1
2014,2,28,14,24,1
2023,6,21,16,9,1
2013,4,29,42,17,1
2023,2,3,29,27,0
2011,7,1,27,30,1
2022,3,30,48,29,0
2008,7,25,2,3,0
2023,7,28,40,27,0
2013,2,22,8,22,0
2020,3,11,30,19,1
2014,9,29,0,12,1
2018,8,27,6,27,1
2008,3,10,16,9,0
2021,7,14,14,24,1
2022,10,24,29,27,1
2012,6,29,30,19,0
2014,4,25,49,26,0
2013,6,5,26,15,0
2022,2,23,5,25,1
2020,5,13,43,1,1
2009,4,29,47,4,0
2021,1,18,54,20,1
2019,7,22,7,11,1
2009,3,18,26,15,1
2010,9,1,24,1,1
2020,9,23,16,9,0
2012,3,12,27,30,0
2020,4,24,37,6,0
2019,10,25,32,6,0
2008,3,24,47,4,0
2011,7,11,55,31,0
2010,6,18,0,12,1
2014,10,20,15,8,1
2017,7,14,19,25,1
2012,6,6,30,19,1
2014,8,11,1,0,0
2016,6,27,17,14,1
2016,8,12,15,8,1
2013,3,27,43,1,1
2019,12,23,13,16,1
2016,1,22,45,10,1
2010,7,28,34,20,1
2007,2,6,43,1,0
2020,1,17,23,27,1
2013,12,4,24,1,0
2018,2,2,36,27,1
2017,6,2,38,23,0
2009,11,25,23,27,1
2012,5,28,54,20,1
2022,3,7,14,24,1
2021,11,22,22,11,1
2017,7,17,54,20,1
2011,9,7,28,25,0
2007,6,29,42,17,1
2008,1,21,22,11,1
2023,1,6,18,9,0
2014,7,2,11,29,0
2012,2,17,41,4,0
2022,11,9,35,21,1
2007,4,16,50,29,0
2022,1,19,43,1,1
2011,3,18,50,29,1
2013,12,27,43,1,0
2022,10,21,47,4,1
2013,10,11,24,1,1
2016,2,8,23,27,1
2023,6,16,18,9,1
2020,8,3,45,10,0
2016,10,14,42,17,0
2013,8,14,5,25,0
2014,6,25,52,14,1
2015,10,23,19,25,0
2016,5,30,54,20,1
2021,9,27,51,8,0
2010,8,13,28,25,0
2023,12,1,19,25,1
2010,9,27,42,17,1
2019,4,10,29,27,0
2011,12,14,18,9,1
2021,8,2,37,6,1
2009,5,25,30,19,0
2011,1,21,13,16,1
2020,10,21,19,25,0
2008,9,10,12,7,1
2022,9,30,36,27,0
2023,5,24,35,21,0
2018,9,5,5,25,1
2024,2,19,13,16,1
2016,9,19,17,14,1
2013,6,21,28,25,0
2011,12,2,29,27,0
2016,4,1,26,15,1
2022,12,5,10,12,0
2016,11,16,11,29,1
2010,2,10,50,29,1
2015,8,3,7,11,1
2011,12,19,16,9,1
2011,7,1,53,18,1
2007,6,7,53,18,1
2012,5,7,52,14,0
2018,3,7,42,17,0
2007,8,13,48,29,0
2012,2,8,40,27,1
2022,1,17,9,5,0
2017,9,18,44,28,0
2022,8,3,36,27,1
2023,7,19,41,4,0
2024,1,10,18,9,0
2015,5,15,8,22,1
2021,5,14,43,1,0
2019,9,6,52,14,1
2013,7,1,0,12,0
2012,4,20,15,8,0
2015,9,2,35,21,1
2013,5,20,51,8,1
2017,1,6,3,22,1
2016,1,29,55,31,1
2009,5,11,9,5,1
2008,5,21,5,25,0
2018,7,30,19,25,0
2012,3,23,3,22,1
2022,8,10,17,14,0
2011,5,30,9,5,1
2013,4,1,28,25,1
2018,7,20,43,1,1
2011,8,26,0,12,1
2022,4,1,31,13,1
2010,6,7,26,15,1
2014,8,25,1,0,1
2017,1,30,53,18,0
2007,11,5,22,11,0
2021,9,15,38,23,0
2009,5,20,52,14,1
2020,10,23,12,7,0
2014,12,3,55,31,0
2016,11,25,37,6,0
2022,6,24,47,4,1
2016,7,8,16,9,0
2012,2,29,8,22,0
2010,10,15,16,9,0
2019,3,25,3,22,0
2012,2,10,10,12,0
2013,3,13,14,24,0
2016,3,28,10,12,0
2015,10,23,11,29,1
2021,10,4,7,11,0
2023,9,29,41,4,1
2023,4,19,2,3,1
2019,2,27,11,29,1
2019,1,25,46,6,1
2008,7,23,1,0,1
2007,4,28,30,19,1
2022,6,27,27,30,1
2011,11,4,28,25,1
2012,10,26,29,27,1
2021,10,15,36,27,1
2009,3,4,17,14,0
2018,6,20,52,14,1
2023,9,20,39,25,1
2008,11,21,15,8,1
2007,3,15,26,15,0
2012,6,11,34,20,1
2018,11,12,37,6,1
2010,1,11,41,4,1
2014,4,21,5,25,1
2007,1,22,48,29,1
2014,2,10,48,29,1
2019,6,3,12,7,1
2023,12,18,4,5,0
2011,9,23,36,27,0
2023,7,5,34,20,0
2013,3,1,39,25,1
2013,3,27,35,21,1
2018,3,9,13,16,0
2016,5,11,49,26,0
2011,6,24,29,27,0
2022,8,17,6,27,0
2023,9,25,35,21,1
2011,11,14,43,1,0
2015,12,21,14,24,0
2008,4,14,52,14,0
2010,8,20,43,1,1
2013,6,26,43,1,0
2012,2,22,24,1,1
2015,10,21,17,14,0
2017,1,9,47,4,1
2020,9,2,18,9,1
2012,7,23,26,15,1
2023,6,7,35,21,1
2016,4,15,41,4,0
2009,7,27,15,8,0
2023,6,16,13,16,0
2017,9,18,17,14,0
2014,8,25,16,9,0
2022,6,27,6,27,0
2021,1,20,2,3,1
